"ASSET","BKCLASS","DEP","DEPDOM","EQ","MUTUAL","NETINC","ROA","ROAPTX","ROAPTXQ","ROAQ","ROE","STNAME","TRUST"
302260,"NM",264018,264018,35414,0,949,1.26680916601174,1.7620527915021,1.76,1.27,10.82,"California",0
253711,"NM",214877,214877,27038,0,606,0.960117875858026,1.31976599107217,1.32,0.96,9.03,"Illinois",0
632380,"NM",512733,512733,82909,0,2732,1.7616415765467,1.8602986633738,1.86,1.76,13.32,"Iowa",0
206057,"NM",177836,177836,24515,0,674,1.27056539217396,1.54956194713204,1.55,1.27,11.06,"Nebraska",0
408876,"SM",357092,357092,42014,0,960,0.948406911021402,1.12129358750968,1.12,0.95,9.48,"Pennsylvania",1
175204,"NM",140024,140024,16537,0,395,0.912838378498612,0.912838378498612,0.91,0.91,9.57,"Louisiana",0
137418,"SM",136431,136431,111,0,216,0.633442695064059,0.633442695064059,0.63,0.63,147.19,"Kentucky",1
11856474,"NM",10035740,10035740,1480164,0,31576,1.04767647978579,1.40263096992857,1.4,1.05,8.54,"Illinois",1
928098,"SI",782817,782817,100547,0,2127,0.922531431452597,1.16368210182761,1.16,0.92,8.55,"New Jersey",0
86434,"NM",78172,78172,7728,0,231,1.06691299578546,1.23780382195023,1.24,1.07,12.16,"Minnesota",0
252064,"NM",218212,218212,22581,0,1222,1.93446256134241,2.44736425518442,2.45,1.93,22.2,"Texas",0
32560,"NM",28902,28902,3596,0,96,0.567935318477617,0.721751133898639,1.16,0.91,5.21,"Texas",0
720590,"NM",648366,648366,60210,0,7436,1.04403919050177,1.7421245663994,1.74,0.84,12.32,"Mississippi",1
19179,"NM",16120,16120,1604,0,75,0.381260294027939,0.432094999898331,0.81,0.83,4.84,"Nebraska",0
12663074,"SM",10659233,10659233,1721920,0,26879,0.858498364065396,1.11276769984145,1.11,0.86,6.23,"Texas",0
568274,"NM",498022,498022,40423,0,-754,-0.52518895744942,-0.759921953020315,-0.76,-0.53,-7.31,"Maryland",0
36249,"NM",31607,31607,4531,0,309,1.14934845378081,1.14934845378081,1.17,1.17,9.17,"Minnesota",0
2476127,"NM",1900342,1900342,343234,0,29341,1.14931776957849,1.56194560723706,1.72,1.25,8.88,"Maryland",0
201744,"NM",178639,178639,21894,0,301,0.598860473965237,0.734151212269676,0.73,0.6,5.53,"Louisiana",0
214816,"N",178474,178474,15172,0,340,0.640784018092725,0.738786279683377,0.74,0.64,8.91,"Ohio",0
295639,"SM",278359,278359,15591,0,1462,1.95643846569458,1.95643846569458,1.96,1.96,37.49,"Colorado",0
382709,"SB",323517,323517,36470,0,492,0.514986418803285,0.619658455145416,0.62,0.51,5.43,"Indiana",1
210884,"NM",152294,152294,15938,0,298,0.564300423698724,0.797216370393164,0.8,0.56,7.47,"Minnesota",0
733793,"NM",651131,651131,76287,0,2160,1.17560457233982,1.41235827093603,1.41,1.18,11.32,"Wisconsin",0
382952,"NM",345793,345793,35665,0,2666,0.692868136226296,0.892723948963738,-0.25,-0.23,7.46,"Alabama",0
86509,"SM",77616,77616,8185,0,285,1.38103141240748,1.71054066168365,1.71,1.38,14.17,"Nebraska",0
21079563,"NM",16767361,16767361,3778572,0,-468,-0.00886074487435255,-0.00556636536978557,-0.01,-0.01,-0.05,"Utah",0
17470,"NM",15180,15180,2228,0,39,0.893931579852158,0.893931579852158,0.89,0.89,7.06,"Oklahoma",0
122005,"NM",105955,105955,15444,0,561,1.826045561627,1.89765519149473,1.9,1.83,14.78,"Minnesota",0
521810,"NM",390707,390707,22063,0,561,0.446373513580178,0.446373513580178,0.45,0.45,9.75,"Illinois",0
183828,"NM",160784,160784,22814,0,3292,1.78064334665751,1.87854627671371,0.57,0.49,14.73,"Iowa",1
309354,"NM",269425,269425,27505,0,782,1.0246096296272,1.54215541441332,1.54,1.02,11.59,"Florida",0
474572,"SB",388641,388641,65942,0,41,0.0348534613843837,0.042504221200468,0.04,0.03,0.25,"Georgia",0
318445,"N",289004,289004,17339,0,631,0.796335091748908,0.796335091748908,0.8,0.8,14.13,"Wisconsin",0
1591432,"NM",1374109,1374109,143758,0,3576,0.896422862919184,1.22656517568892,1.23,0.9,9.92,"Illinois",1
378900,"NM",341434,341434,25662,0,256,0.271428325295185,0.374274214176564,0.37,0.27,3.97,"Minnesota",0
217810,"NM",194897,194897,15192,0,999,1.87184687955256,1.87184687955256,1.87,1.87,26.88,"Missouri",0
262111,"NM",212355,212355,14617,0,99,0.151257326526754,0.137506660478867,0.14,0.15,2.65,"Kentucky",0
482238,"SM",403372,403372,39860,0,1000,0.83189225331535,1.04319288565745,1.04,0.83,10.15,"Texas",1
60140,"NM",50291,50291,7764,0,98,0.639853747714808,0.639853747714808,0.64,0.64,5,"Illinois",1
342380,"NM",290365,290365,36249,0,535,0.638748768766976,1.00289526311077,1,0.64,5.95,"Florida",0
194680,"NM",157912,157912,21780,0,658,1.35035990785538,1.35035990785538,1.35,1.35,12.53,"Arkansas",0
815932,"SI",727563,727563,75640,0,188,0.0939884864104147,0.0609925284152691,0.06,0.09,0.99,"Massachusetts",1
48036,"NM",44344,44344,3489,0,206,1.71867178374771,2.05239446020357,2.05,1.72,24.07,"Minnesota",0
106639,"NM",94500,94500,6439,0,272,1.02271979545604,1.02271979545604,1.02,1.02,16.8,"Minnesota",0
422478,"NM",398523,398523,21200,0,755,0.723734662576687,0.958588957055215,0.96,0.72,14.22,"Maryland",0
73865,"NM",62912,62912,8419,0,108,0.289532592523089,0.453064890151871,0.55,0.32,2.8,"Montana",0
1563931,"NM",1433499,1433499,93641,0,4362,1.12685516475284,1.21959725648743,1.22,1.13,18.88,"Tennessee",1
9176230,"N",7920234,7920234,711526,0,41879,1.83505976793915,1.83505976793915,1.84,1.84,21.95,"Texas",0
73733,"N",58420,58420,14895,0,-85,-0.151093231298412,-0.231083765515219,-3.81,-2.51,-0.74,"Pennsylvania",0
1804941,"NM",1594359,1594359,195616,0,9630,2.13889965495528,2.85653047376738,2.86,2.14,18.45,"Tennessee",1
329598,"NM",251239,251239,42475,0,2823,3.43545067472288,3.43545067472288,3.44,3.44,27.5,"Indiana",1
2174160,"NM",1918210,1918210,180057,0,5535,1.03099528531537,1.31971121887252,1.32,1.03,12.29,"Georgia",0
13559171,"NM",10658136,10658136,1074393,0,1367,0.0407180889663436,0.0195399168704619,0.02,0.04,0.51,"California",1
313857,"SM",245401,245401,42612,0,966,1.22513427649226,1.55234405220137,1.55,1.23,9.18,"Missouri",0
305141,"NM",240609,240609,63250,0,-249,-0.383020943092933,-0.499926933755836,-0.5,-0.38,-2.27,"Iowa",0
157891,"NM",137903,137903,12169,0,595,1.51702026624343,1.56546293020751,1.57,1.52,19.79,"Kansas",1
260036,"NM",227488,227488,24190,0,1094,1.6887863199046,1.74435881306417,1.74,1.69,18,"Oklahoma",0
94323,"NM",85876,85876,8126,0,136,0.292029317453046,0.292029317453046,0.34,0.34,3.38,"Georgia",0
766648,"NM",610447,610447,45278,0,959,0.500576785555828,0.500576785555828,0.5,0.5,8.38,"Missouri",1
120200,"NM",106478,106478,13647,0,177,0.184663616250022,0.365154043432247,-0.77,-0.63,1.68,"Indiana",0
58749,"SB",44620,44620,13295,1,-14,-0.093810987611924,0.0134015696588463,0.01,-0.09,-0.42,"North Carolina",0
143105,"NM",120328,120328,15748,0,530,1.50851027494734,1.56258894518131,1.56,1.51,13.62,"Iowa",1
34581511,"SM",28436334,28436334,4231983,0,31568,0.19259762271156,0.240234541050759,-0.15,-0.1,1.48,"Louisiana",0
149856,"NM",123345,123345,18819,0,-753,-2.17638706740514,-2.14459389643375,-2.14,-2.18,-15.61,"Illinois",0
241455,"NM",175564,175564,24625,0,323,0.535355418816168,0.777342697909545,0.78,0.54,5.27,"Minnesota",0
83073,"SM",73437,73437,9494,0,-190,-0.238696466036006,-0.14573047400093,-0.59,-0.96,-2.54,"Montana",0
1028069,"NM",864578,864578,106913,0,3225,1.27773375594295,1.2797147385103,1.28,1.28,12.22,"North Dakota",0
461404,"SM",425794,425794,33863,0,718,0.61644129641554,0.722901910281176,0.72,0.62,8.52,"Virginia",0
283029,"NM",256482,256482,24588,0,678,0.932562845692141,1.16776674925166,1.17,0.93,10.98,"Alabama",0
595340,"SM",442220,442220,110318,1,259,0.176751994431289,0.24704332812404,0.25,0.18,0.94,"Massachusetts",0
101621,"NM",91627,91627,4626,0,2,0.00780461154984951,0.00780461154984951,0.01,0.01,0.17,"Minnesota",0
102472,"NM",88066,88066,7089,0,110,0.426915053606947,0.426915053606947,0.43,0.43,6.1,"Wisconsin",0
377543,"NM",332705,332705,38736,0,1810,1.93770440908045,1.93770440908045,1.94,1.94,18.9,"Georgia",0
227814,"NM",195080,195080,22043,0,229,0.405986978277924,0.450308700797348,0.45,0.41,4.15,"Arkansas",1
5423219,"NM",4023068,4023068,639419,0,24277,1.80895438755453,2.26117435616961,2.26,1.81,15.36,"Michigan",0
79513000,"SM",65194000,64859000,5444000,0,153000,0.739957077653175,0.894719342260376,0.89,0.74,10.98,"Texas",1
31155,"N",28776,28776,2334,0,12,0.154601819792254,0.206135759723005,0.21,0.15,2.06,"Minnesota",0
609321,"SM",523623,523623,36658,0,548,0.358837477889833,0.370624110375265,0.37,0.36,5.96,"Pennsylvania",1
1310944,"SI",1101208,1101208,104650,1,576,0.175339129773026,0.208824033028291,0.21,0.18,2.19,"New York",0
231054,"N",181241,181241,15665,0,-12488,-4.83510390749805,-3.50862520898041,-5.87,-11.46,-50.79,"New York",0
40553,"NM",34653,34653,5439,0,-72,-0.686678906082354,-0.686678906082354,-0.69,-0.69,-5.24,"Iowa",1
66035,"NM",49615,49615,10431,0,543,1.11293651952684,1.72371936081412,1.68,1.08,6.49,"Wisconsin",0
19328719,"NM",15095349,15095349,2919344,0,49655,1.02695482378576,1.33922933560413,1.34,1.03,6.8,"Massachusetts",1
9627027,"N",6906210,6906210,1073510,0,26029,1.08420076458251,1.47732715499819,1.48,1.08,9.69,"Pennsylvania",1
186563,"N",162552,162552,8555,0,209,0.45576465970299,0.51682403995028,0.52,0.46,9.51,"Michigan",0
228628,"NM",219012,219012,2534,0,688,1.21549669956429,1.25436432658524,1.25,1.22,101.05,"Alabama",0
244728,"NM",207463,207463,27769,0,931,1.50210350961403,2.02001460154325,2.02,1.5,13.19,"Minnesota",0
199652,"SM",119734,119734,33264,0,188,0.365015763147484,0.7319730995032,0.73,0.37,2.27,"Kansas",0
29558731,"N",22959164,22959164,5204362,0,446331,1.50660176880923,1.91480409377008,2.21,1.66,8.89,"New York",1
547484,"NM",459591,459591,63741,0,2468,0.640319830627538,0.873564371848833,1.01,0.74,5.26,"Illinois",0
775404,"NM",703850,703850,59743,0,787,0.412215079896134,0.571968065116364,0.57,0.41,5.3,"Tennessee",0
1471624,"NM",1210622,1210622,61285,0,3244,0.902105306334134,1.18297039862682,1.18,0.9,21.39,"Mississippi",1
877139,"NC",843981,843981,821,0,-80340,-8.71980767426569,-8.71980767426569,-23.01,-23.01,-233.61,"South Carolina",1
788622,"N",712853,712853,75296,0,1777,0.92254718028023,1.15097754568445,1.15,0.92,9.47,"Texas",1
3785,"N",3705,3705,80,0,-545,-10.7919429695912,-10.7919429695912,-1.56,-1.56,-238.25,"Washington",0
1698856000,"N",1337034000,764688000,165900000,0,3373000,0.79750180726488,1.0540358899457,1.05,0.8,8.21,"South Dakota",1
144547,"NM",133491,133491,10167,0,553,1.53194082774669,1.64552052745304,1.65,1.53,22.15,"Minnesota",0
848526,"NM",743701,743701,101652,0,4002,1.8976447772093,1.8976447772093,1.9,1.9,15.84,"Minnesota",0
91513,"NM",80564,80564,8263,0,317,1.37699612855584,1.50731121958636,1.51,1.38,15.11,"North Dakota",0
477124,"NM",428089,428089,41353,0,4231,1.18410264671819,1.18410264671819,1.24,1.24,13.48,"Florida",0
666954,"NM",599277,599277,63788,0,231,0.13698670754524,0.319042634888913,0.32,0.14,1.44,"North Carolina",1
995977,"SM",757396,757396,1e+05,0,1055,0.427384618812418,0.4573623077149,0.46,0.43,4.21,"Tennessee",0
644331,"NM",534827,534827,38560,0,110,0.0684528185059083,-0.0056006851504834,-0.01,0.07,1.13,"Wisconsin",0
1011499,"NM",744470,744470,199962,0,3779,1.51412404478265,1.5638068660457,1.56,1.51,7.61,"Kansas",1
219759,"NM",196561,196561,22721,0,1182,0.574570724697986,0.884702807910604,0.8,0.52,5.3,"Tennessee",1
149432,"NM",124464,124464,13117,0,246,0.658954311831377,0.83574693207882,0.84,0.66,7.71,"New York",0
210647,"NM",183266,183266,17934,0,539,1.04503185747627,1.04503185747627,1.05,1.05,12.14,"Missouri",0
31407,"SB",26984,26984,2766,1,-240,-1.00971719323157,-1.25373218159587,-0.44,-0.44,-11.18,"Kentucky",0
390066,"NM",344845,344845,34363,0,1471,1.52880209625685,1.74497533624422,1.74,1.53,17.19,"Minnesota",0
2109649,"SM",1619664,1619664,221345,0,15840,0.769599797416457,1.50946505720546,0.82,-0.28,7.12,"Virginia",0
991700,"NM",907529,907529,68367,0,2186,0.887619314450105,1.05531683360285,1.06,0.89,13.08,"Ohio",0
73706,"N",67021,67021,6303,0,34,0.183314350413468,0.183314350413468,0.18,0.18,2.15,"Kentucky",1
2193400,"SM",1626465,1626465,232383,0,-53,-0.00956977755909732,-0.0249175340218006,-0.02,-0.01,-0.09,"Hawaii",0
148973,"NM",123754,123754,23052,0,104,0.284728686415156,0.40792859880633,0.41,0.28,1.81,"Illinois",0
67302,"SM",52736,52736,9338,0,388,2.28756724887611,2.29346304075466,2.29,2.29,16.87,"Kansas",0
93007,"NM",78432,78432,14491,0,-28,-0.121252801264494,-0.142905087204582,-0.14,-0.12,-0.77,"Florida",0
139836,"N",124718,124718,14722,0,-55,-0.15435996744408,-0.14874687771884,-0.15,-0.15,-1.52,"Wisconsin",0
631806,"SI",551909,551909,60242,1,96,0.0616104885438987,0.0757295588352088,0.08,0.06,0.64,"Massachusetts",1
95050,"SM",81385,81385,11083,0,24,0.0504816793572,-0.00841361322619999,-1.2,-1.2,0.43,"Kansas",1
1416981,"NM",1175239,1175239,79774,0,2646,0.733611995914674,0.796548474778102,0.8,0.73,13.08,"Vermont",1
337443,"NM",304452,304452,29846,0,991,1.15241938297303,1.1931203702627,1.19,1.15,13.21,"Nebraska",0
65365,"SI",60718,60718,3982,1,-1294,-7.83310759172802,-9.84283844215592,-9.84,-7.83,-111.82,"Massachusetts",0
77576,"NM",71428,71428,4296,0,-65,-0.334723724187651,-0.494361192646377,-0.49,-0.33,-5.91,"Missouri",0
79643,"N",42599,42599,34298,0,-825,-4.22316212463447,-4.22316212463447,-4.22,-4.22,-9.51,"Texas",0
2590911,"N",2227844,2227844,297933,0,6064,0.934513367074084,1.26122318537835,1.26,0.93,8.23,"Minnesota",1
3458892,"SM",2897379,2897379,309919,0,10787,1.24923113714689,1.3378249834357,1.34,1.25,14.36,"Minnesota",1
136396,"NM",116905,116905,17601,0,718,2.17234271883214,2.22377701718889,2.22,2.17,16.65,"Kansas",0
122130,"NM",105027,105027,12806,0,-280,-0.227373125795806,-0.227373125795806,-4.17,-4.17,-2.02,"Texas",0
1820159,"NM",1576064,1576064,222201,0,20007,1.47442393373328,1.8927190428386,1.92,1.5,12.52,"North Carolina",0
2066709,"SM",1736940,1736940,289273,0,3952,0.771528414969838,0.977295355601976,0.98,0.77,5.49,"Virginia",0
198452,"NM",181741,181741,14104,0,546,1.08763315289114,1.1732892436866,1.17,1.09,15.46,"Alabama",0
40594,"NM",31538,31538,8868,1,-59,-0.570365178722479,-0.570365178722479,-0.57,-0.57,-2.65,"Ohio",0
122291,"NM",108694,108694,13482,0,1130,1.05960413939514,1.11961711720159,1.05,1.03,8.67,"Minnesota",0
733898,"NM",646979,646979,72265,0,8881,2.43237321404118,2.43374263933902,2.72,2.71,25.54,"Minnesota",0
50403,"SI",46090,46090,4209,0,-16,-0.128876359242851,-0.128876359242851,-0.13,-0.13,-1.52,"Illinois",0
1396617,"NM",1130523,1130523,140509,0,3897,1.13005449823384,1.17964118522331,1.18,1.13,11.2,"Iowa",1
206640,"NM",181706,181706,19542,0,383,0.714935716452388,0.916536388454628,0.92,0.71,7.91,"Nevada",0
911472,"NM",773873,773873,126079,0,6869,3.08280926548221,4.10517635046816,4.11,3.08,21.69,"Utah",0
1241838,"NM",1038534,1038534,124393,0,-3601,-0.300787527065448,-0.428753784067466,-1.68,-1.18,-2.95,"Wisconsin",0
140424,"NM",125748,125748,13476,0,-327,-0.471610808108243,-0.471610808108243,-0.57,-0.57,-4.76,"Colorado",0
339609,"NM",281029,281029,27408,0,258,0.301671911334182,0.380013066603136,0.38,0.3,3.64,"Minnesota",0
19834,"SB",0,0,19094,0,-29283,-8.56646875314481,-8.5781703803731,2.28,2.28,-74.27,"Missouri",0
102169,"NM",92714,92714,8935,0,244,0.321205736430282,0.406772838348185,0.09,0.07,3.66,"Michigan",0
473178,"NM",390043,390043,57615,0,2308,0.464174684137977,0.662273498642269,0.73,0.51,3.61,"Kentucky",1
118997,"NM",97010,97010,19094,0,429,1.42913656332632,1.44246184596806,1.44,1.43,9,"Iowa",1
606688,"NM",545074,545074,40763,0,1723,1.121502018606,1.121502018606,1.12,1.12,16.88,"Montana",0
99797,"SI",62575,62575,19402,1,745,2.961387678441,3.16411354636112,3.16,2.96,15.66,"Pennsylvania",0
255172,"N",205957,205957,41137,0,2801,1.10991265728386,1.35876133588945,0.9,0.64,6.95,"Kentucky",0
932176,"NM",736664,736664,102411,0,2832,0.6086206211068,0.708338124000004,0.84,0.71,5.64,"Kentucky",0
168997,"SM",154711,154711,13818,0,349,0.833151802526312,0.868960619253804,0.87,0.83,10.27,"Kansas",0
472440,"SM",406388,406388,64619,0,3730,0.809200150125068,1.38149773619207,1.3,0.76,5.74,"California",0
181487,"NM",157534,157534,9381,0,286,0.638070617238504,0.74069735987127,0.74,0.64,12.09,"Ohio",0
268381,"NM",223737,223737,32672,0,-216,-0.154427456629835,-0.31242962290388,-1.09,-0.63,-1.31,"Missouri",0
80619,"N",70343,70343,10131,0,1368,1.7001053866497,1.7013481537452,1.48,1.48,13.69,"Minnesota",0
407630,"NM",377345,377345,29114,0,360,0.180599288639469,0.346148636558981,0.01,-0.04,2.49,"California",0
289287,"SI",251592,251592,22894,0,244,0.342105032554308,0.445858198165041,0.45,0.34,4.28,"New Jersey",0
63537,"NM",47779,47779,15625,0,963,1.97413556377278,2.07868479923739,2.14,2.03,8.51,"Iowa",0
404314,"N",374514,374514,26590,0,537,0.526702957186994,0.660095140012751,0.66,0.53,8.06,"Indiana",1
9534885,"NM",7622473,7622473,1277680,0,32697,1.37089511312809,1.71662717120236,1.72,1.37,10.27,"Pennsylvania",1
682643,"SI",457125,457125,121812,0,815,0.483501978131176,0.629442452511874,0.63,0.48,2.68,"New Jersey",0
733045,"SM",600142,600142,35136,0,561,0.309225929228051,0.309225929228051,0.31,0.31,6.03,"Montana",0
264435,"NM",217596,217596,29781,0,319,0.157879670040563,0.25092474203939,0.77,0.48,1.46,"Missouri",0
1068096,"NM",939831,939831,96044,0,1216,0.468368514735457,0.600482330980738,0.6,0.47,5.1,"Missouri",0
1144417,"N",1008228,1008228,107571,0,1111,0.392859400270599,0.529706014046226,0.53,0.39,4.13,"Florida",0
91459,"NM",76794,76794,7299,0,390,1.72407123950776,1.89205766797261,1.89,1.72,21.65,"Minnesota",0
103318,"N",94209,94209,4415,0,38,0.148062283568496,0.179233290635548,0.18,0.15,3.41,"Minnesota",0
114721,"NM",106859,106859,7456,0,217,0.752326100428601,0.797396327643217,0.8,0.75,11.64,"Minnesota",0
202370,"NM",187877,187877,13129,0,475,0.930050418522688,0.930050418522688,0.93,0.93,14.34,"Kentucky",1
190321,"NM",135381,135381,24872,0,1108,2.34440915017813,2.48194217794129,2.48,2.34,17.5,"South Dakota",0
271922,"N",230589,230589,15161,0,167,0.243104458492097,0.243104458492097,0.24,0.24,4.4,"Wisconsin",0
4089116,"SM",3376262,3376262,525815,0,35656,1.20731302878908,1.56128572350978,1.68,1.3,9.28,"Missouri",1
537174,"NM",460392,460392,62120,0,1222,0.949541061628867,1.34738477975815,1.35,0.95,7.89,"California",0
2558736,"NM",1961431,1961431,268637,0,9494,1.48160314797753,1.97645922362918,1.98,1.48,14.35,"New Jersey",0
13931,"SI",10537,10537,3365,1,-131,-0.859331951405106,-1.22667996116607,-1.23,-0.73,-3.59,"Illinois",0
1603247,"NM",1333628,1333628,129759,0,1970,0.489193206794943,0.583307026782397,0.58,0.49,6.06,"Iowa",1
38714,"NM",33765,33765,4603,0,95,1.00957770427344,1.30713744869087,1.31,1.01,8.34,"Illinois",0
200083,"NM",173610,173610,16624,0,213,0.428176205564783,0.428176205564783,0.43,0.43,5.05,"Nevada",0
10718502,"NM",8829915,8829915,1557002,0,27537,1.03157839136032,1.2986042392601,1.3,1.03,7.08,"Texas",0
223000,"NM",195719,195719,20543,0,860,1.53120952198666,1.72706190270588,1.73,1.53,16.75,"Tennessee",0
283855,"NM",251832,251832,10420,0,66,0.0925563971721216,0.0588995254731683,0.06,0.09,2.46,"Missouri",0
357204,"SB",301398,301398,35977,1,650,0.726731998009872,0.920154514403269,0.92,0.73,7.29,"Wyoming",0
101616,"NM",84733,84733,8861,0,251,1.01122520408317,1.01122520408317,1.01,1.01,11.37,"North Dakota",0
318177,"NM",251528,251528,33695,0,469,0.595442138005459,0.75414206817749,0.75,0.6,5.59,"Ohio",0
123791,"NM",106586,106586,16889,0,258,0.841291774171853,1.02063691982864,1.02,0.84,6.16,"Ohio",0
185366,"NM",160852,160852,22787,0,258,0.556805490361114,0.841682717987731,0.84,0.56,4.49,"Minnesota",0
21629046,"SM",17578256,17578256,2479034,0,232382,1.09036091987157,1.4796461660527,1.38,1.02,9.43,"Illinois",1
93227,"NM",76155,76155,16977,0,-111,-0.470533377136741,-0.750309979758587,-0.75,-0.47,-2.6,"Wisconsin",0
320,"SL",11,11,304,1,-734,-323.526170798898,-323.526170798898,-323.53,-323.53,-437.56,"North Carolina",0
129860,"NM",3026,3026,123176,0,1365,4.19683623114883,7.19457639625513,7.19,4.2,4.46,"Delaware",1
361022,"N",324934,324934,25209,0,559,0.647400048931399,0.745841916836889,0.75,0.65,9,"Minnesota",0
233104,"NM",206188,206188,23812,0,567,1.00307822948732,1.37812687966599,1.38,1,9.64,"Georgia",0
98005,"SM",88135,88135,7034,0,119,0.478389555831378,0.594971884563394,0.59,0.48,6.81,"Ohio",0
272311,"NM",262652,262652,3359,0,-3354,-1.20060481272856,-1.20060481272856,-0.06,-0.06,-88.66,"Georgia",0
1246774,"NM",1117806,1117806,121115,0,-2618,-0.817006084635651,-1.37062288912138,-1.37,-0.82,-8.49,"Oklahoma",1
309357,"N",275742,275742,31907,0,1315,1.72670183535931,1.84619222852866,1.85,1.73,16.66,"Illinois",1
183294,"SM",169642,169642,12208,0,255,0.561259863316716,0.649300626189926,0.65,0.56,8.3,"Missouri",1
7435089,"N",6374764,6374764,766330,0,66123,3.44508130084213,4.23941473266826,4.24,3.45,34.74,"South Dakota",0
360042,"SM",280041,280041,45238,0,264,0.302557556847728,0.302557556847728,0.3,0.3,2.33,"Oklahoma",0
66851,"NM",56906,56906,9234,0,175,1.01628967159325,1.02790441069717,1.03,1.02,7.38,"South Dakota",0
349362,"NM",310034,310034,36728,0,2080,0.824650939426784,1.06570275249,1.24,0.95,7.7,"Illinois",1
62417,"NM",55184,55184,6439,0,38,0.240443555084511,0.240443555084511,0.24,0.24,2.37,"Washington",0
1058165,"NM",774236,774236,100872,0,1226,0.48111472633902,0.607083590249971,0.61,0.48,5.02,"Nebraska",1
579471,"N",502401,502401,59499,0,1216,0.852962967834142,1.05989066151101,1.06,0.85,8.24,"New York",0
1080191,"NM",939202,939202,97878,0,1395,0.506651158419739,0.740909220914887,0.74,0.51,5.71,"California",0
857462,"SB",776729,776729,67045,0,6409,3.31536797726472,3.32209286159994,3.32,3.32,40.03,"New York",0
260697,"NM",211226,211226,30941,0,988,1.51914694056414,1.51914694056414,1.52,1.52,12.99,"North Dakota",1
806614,"NM",695443,695443,51719,0,1629,0.819131677679982,0.831199916025175,0.83,0.82,12.47,"Colorado",0
7830584,"NM",5650837,5650837,765431,0,16184,0.822999228056829,0.919466698127504,0.92,0.82,8.47,"Indiana",1
63535,"NM",47972,47972,13883,0,-1088,-6.92497414273212,-6.92497414273212,-6.92,-6.92,-30.17,"California",0
1855618,"NM",1481896,1481896,137254,0,4274,0.920363224770562,1.06485637493927,1.06,0.92,13.2,"Pennsylvania",0
1304707,"NM",1017446,1017446,151536,0,2980,0.916124991113511,1.22139751332013,1.22,0.92,7.75,"California",0
135640,"N",119728,119728,13560,0,704,0.690595211818891,0.779862490619344,0.84,0.73,7.09,"Ohio",1
173946,"NM",166875,166875,1636,0,-1419,-1.65957795182273,-1.65957795182273,-1.5,-1.5,-142.78,"Georgia",0
150306833,"NM",113886215,113886215,13003091,0,416034,1.11068254030234,1.47099214886036,1.47,1.11,12.9,"Delaware",0
82877,"N",67216,67216,13876,0,1748,2.18953233192709,2.4037257122243,0.67,0.72,13.41,"Louisiana",0
97753,"NM",62978,62978,8639,0,33,0.147059642711913,0.182710465187529,0.18,0.15,1.54,"Illinois",1
123171,"SB",88660,88660,34224,1,-45,-0.145822194137948,-0.275441922260568,-0.28,-0.15,-0.53,"Illinois",0
57878,"NM",39519,39519,13593,0,-325,-2.38516792499564,-2.38516792499564,-2.39,-2.39,-9.43,"Arizona",0
239413,"NM",210883,210883,21369,0,499,0.835134213515702,1.25688535941942,1.26,0.84,9.42,"Arkansas",0
292290,"NM",265784,265784,22686,0,320,0.445363780442615,0.592890532714231,0.59,0.45,5.67,"Tennessee",0
471221,"NM",425696,425696,40279,0,1394,0.660623848805285,0.836442678006692,0.84,0.67,7.05,"New York",0
1709460,"N",1435559,1435559,161554,0,4986,1.18929952440542,1.18929952440542,1.19,1.19,12.47,"Mississippi",1
591383,"N",546494,546494,42532,0,678,0.471450475101087,0.664063722303154,0.66,0.47,6.38,"Illinois",0
89012,"SM",70224,70224,15789,0,369,0.423776503258141,0.368651104460334,-1.77,-0.84,2.31,"Indiana",1
136070,"NM",115588,115588,14022,0,300,0.883197173769044,0.638845955692942,0.64,0.88,8.59,"Oklahoma",0
165722,"NM",141651,141651,13340,0,239,0.575881064898061,0.686720098309404,0.69,0.58,7.16,"Wisconsin",1
125810,"SI",106331,106331,18290,0,-299,-0.458175521576899,-0.666576427712211,-1.83,-1.29,-3.22,"Louisiana",0
857946,"NM",748377,748377,92069,0,1083,0.507001999568135,0.684897438013095,0.68,0.51,4.74,"Mississippi",1
3001015,"NM",2249394,2249394,351913,0,13865,1.85795924985482,2.81796069709318,2.82,1.86,16.32,"Maine",1
505706,"N",443409,443409,52843,0,1437,1.11177733506122,1.46766987098896,1.47,1.11,11.02,"Georgia",0
61018,"N",53570,53570,4577,0,222,1.48043179260618,1.80052515316967,1.8,1.48,19.57,"Texas",0
666307,"NM",595179,595179,39467,0,977,0.591839639928882,0.785081037203512,0.79,0.59,9.72,"Florida",1
874002,"NM",786146,786146,86771,0,4053,0.990472838976682,0.990472838976682,1.18,1.18,9.53,"Texas",1
762,"NM",0,0,737,0,-25,-0.5175983436853,-0.5175983436853,-0.52,-0.52,-6.45,"Texas",0
331917,"NM",295007,295007,33501,0,1372,1.55767484105359,1.55767484105359,1.56,1.56,16.82,"Louisiana",0
591240,"NM",521630,521630,52846,0,1396,0.954644145453302,1.15706152872993,1.16,0.95,10.58,"Michigan",1
640565,"NM",495613,495613,70851,0,2183,1.3649241687085,1.70256001438079,1.7,1.36,12.49,"Wisconsin",1
64759,"NM",58353,58353,5877,0,247,1.51616294147887,1.77397202464532,1.77,1.52,17.16,"Minnesota",0
